CustomerKey,Name,Gender,Birthday,City,State,State Code,Country,Country Code
341608,Kenneth Tracy,Male,1956-10-02 00:00:00,Calgary,Alberta,AB,Canada,CA
341831,Theodore Wright,Male,1958-12-15 00:00:00,Toronto,Ontario,ON,Canada,CA
342361,Harry Paras,Male,1950-11-30 00:00:00,Unionville,Ontario,ON,Canada,CA
342543,Josephine Bruton,Female,1940-07-30 00:00:00,Sault Ste Marie,Ontario,ON,Canada,CA
343037,Kazuko Densmore,Female,1975-05-22 00:00:00,Edmonton,Alberta,AB,Canada,CA
343065,Rachel Lutz,Female,1955-01-14 00:00:00,North Vancouver,British Columbia,BC,Canada,CA
343069,James Russell,Male,1944-12-30 00:00:00,Edmonton,Alberta,AB,Canada,CA
343400,Lisa Smith,Female,1968-08-01 00:00:00,La Crete,Alberta,AB,Canada,CA
343561,Janis Lusk,Female,1945-10-29 00:00:00,Owen Sound,Ontario,ON,Canada,CA
344323,Myrtle Mickey,Female,1986-04-08 00:00:00,Red Deer,Alberta,AB,Canada,CA
344491,Agripina Gardner,Female,1965-05-15 00:00:00,Fisherville,Ontario,ON,Canada,CA
345019,Albert Schild,Male,1945-08-11 00:00:00,Little Fort,British Columbia,BC,Canada,CA
345036,Sherika McCoy,Female,1976-02-20 00:00:00,Oliver,British Columbia,BC,Canada,CA
345092,Audrey Dattilo,Female,1948-08-12 00:00:00,Brampton,Ontario,ON,Canada,CA
345363,Sue Gagne,Female,1937-08-26 00:00:00,St Catharines,Ontario,ON,Canada,CA
345457,Michael Rodriguez,Male,1969-03-24 00:00:00,London,Ontario,ON,Canada,CA
345750,Kathryn Vannorman,Female,1981-12-17 00:00:00,St Just De Breteniere,Quebec,QC,Canada,CA
346413,Justin Warfel,Male,1978-04-11 00:00:00,Markdale,Ontario,ON,Canada,CA
346829,Geoffrey Bowen,Male,1938-01-20 00:00:00,Cooksville,Ontario,ON,Canada,CA
347206,Casey Scott,Male,1990-12-11 00:00:00,Ramore,Ontario,ON,Canada,CA
347864,Diana Lively,Female,1957-02-25 00:00:00,Hope,British Columbia,BC,Canada,CA
347928,Louise Romeo,Female,1986-12-16 00:00:00,St Lambert,Quebec,QC,Canada,CA
347966,Steven Johnson,Male,1944-05-12 00:00:00,London,Ontario,ON,Canada,CA
348091,Ramona Menard,Female,1975-02-07 00:00:00,Toronto,Ontario,ON,Canada,CA
348548,John Marshall,Male,1942-12-16 00:00:00,Trail,British Columbia,BC,Canada,CA
348671,Floyd Quinonez,Male,1948-10-07 00:00:00,Montreal,Quebec,QC,Canada,CA
348857,Orville Good,Male,1967-01-27 00:00:00,Kitchener,Ontario,ON,Canada,CA
349155,Melissa Colton,Female,1989-04-28 00:00:00,Chicoutimi,Quebec,QC,Canada,CA
349197,Tim Weaver,Male,1989-05-24 00:00:00,Prince George,British Columbia,BC,Canada,CA
349357,Debbie Christianson,Female,1966-08-02 00:00:00,Spirit River,Alberta,AB,Canada,CA
349379,Jack Rickard,Male,1938-02-15 00:00:00,Vancouver,British Columbia,BC,Canada,CA
350242,Philip Hickman,Male,1973-09-15 00:00:00,Toronto,Ontario,ON,Canada,CA
350496,George Watson,Male,1983-07-28 00:00:00,Whitefish,Ontario,ON,Canada,CA
350612,Shelia Mullinax,Female,1958-04-02 00:00:00,Dorval,Quebec,QC,Canada,CA
350943,Michael Dennis,Male,1973-01-06 00:00:00,Surrey,British Columbia,BC,Canada,CA
350949,Cora Scott,Female,1989-01-03 00:00:00,Brockville,Ontario,ON,Canada,CA
351396,Patricia Anthony,Female,1978-08-14 00:00:00,Kensington,Prince Edward Island,PE,Canada,CA
351969,Patricia Laramie,Female,1957-09-21 00:00:00,Hull,Quebec,QC,Canada,CA
351994,Oliver Deane,Male,1959-07-03 00:00:00,John D'or Prairie,Alberta,AB,Canada,CA
352166,Randy Horton,Male,1990-02-09 00:00:00,Vancouver,British Columbia,BC,Canada,CA
352271,Amanda Lumsden,Female,1944-05-02 00:00:00,Perth,Ontario,ON,Canada,CA
353000,Barbara Key,Female,1966-11-17 00:00:00,Port Rowan,Ontario,ON,Canada,CA
353346,Judith Roberts,Female,1976-04-19 00:00:00,West Leicester,Nova Scotia,NS,Canada,CA
353444,Craig Wasson,Male,1990-08-23 00:00:00,Vancouver,British Columbia,BC,Canada,CA
355178,Mary Braden,Female,1967-07-06 00:00:00,Rosseau,Ontario,ON,Canada,CA
355373,Howard Smith,Male,1983-09-03 00:00:00,Lethbridge,Alberta,AB,Canada,CA
355541,Justin Lozano,Male,2000-07-23 00:00:00,Montreal,Quebec,QC,Canada,CA
355542,Robert Vickers,Male,1956-09-02 00:00:00,Calgary,Alberta,AB,Canada,CA
355612,Conrad Schroeder,Male,1970-01-24 00:00:00,Fort Erie,Ontario,ON,Canada,CA
356459,Paul Sullivan,Male,1947-05-17 00:00:00,Airdrie,Alberta,AB,Canada,CA
356612,Lisa Aaron,Female,1997-08-02 00:00:00,Port Coquitlam,British Columbia,BC,Canada,CA
356658,John Fowler,Male,1984-07-28 00:00:00,Toronto,Ontario,ON,Canada,CA
356714,Elizabeth Hooper,Female,1935-06-30 00:00:00,Oakville,Ontario,ON,Canada,CA
357228,Sarah Robinson,Female,1998-09-15 00:00:00,Yahk,British Columbia,BC,Canada,CA
357580,Debra Schumacher,Female,1974-06-08 00:00:00,Edmonton,Alberta,AB,Canada,CA
357592,Ivan Wise,Male,2001-05-17 00:00:00,Belleterre,Quebec,QC,Canada,CA
357679,Carol Horn,Female,1952-01-27 00:00:00,Hussar,Alberta,AB,Canada,CA
357755,Clifton Hutson,Male,1937-11-01 00:00:00,Destruction Bay,Yukon,YT,Canada,CA
358110,Isabelle Garner,Female,1981-05-18 00:00:00,CLOVA,Quebec,QC,Canada,CA
358641,Sonia Ibrahim,Female,1981-05-09 00:00:00,Toronto,Ontario,ON,Canada,CA
358708,Billy Ratliff,Male,1955-01-30 00:00:00,Toronto,Ontario,ON,Canada,CA
358880,Sylvester Muncy,Male,1938-04-27 00:00:00,Kirkfield,Ontario,ON,Canada,CA
359571,Ruth Borja,Female,1982-01-15 00:00:00,Montreal,Quebec,QC,Canada,CA
360366,Karen Walters,Female,1949-01-19 00:00:00,Vancouver,British Columbia,BC,Canada,CA
360423,Elizabeth Baugh,Female,1991-08-25 00:00:00,Ottawa,Ontario,ON,Canada,CA
361134,Sally Bostwick,Female,1985-12-22 00:00:00,London,Ontario,ON,Canada,CA
361207,Loren Saavedra,Male,1967-05-21 00:00:00,Toronto,Ontario,ON,Canada,CA
361606,Sherry McDuffie,Female,1994-05-13 00:00:00,Toronto,Ontario,ON,Canada,CA
361652,Robert Re,Male,1967-02-08 00:00:00,Winnipeg,Manitoba,MB,Canada,CA
361691,Tina Hall,Female,1988-01-02 00:00:00,Trois Rivieres,Quebec,QC,Canada,CA
361966,Luther Scaife,Male,1982-02-11 00:00:00,Rivers,Manitoba,MB,Canada,CA
362244,Linda Clements,Female,1961-08-25 00:00:00,Birsay,Saskatchewan,SK,Canada,CA
362292,Jan Eyre,Male,1950-09-17 00:00:00,SUDBURY,Ontario,ON,Canada,CA
362534,Corrina Elliott,Female,1948-09-12 00:00:00,Ottawa,Ontario,ON,Canada,CA
362617,Mattie Boyd,Female,1942-01-04 00:00:00,Thunder Bay,Ontario,ON,Canada,CA
362867,Raymond Dixon,Male,1954-08-16 00:00:00,Trois Rivieres,Quebec,QC,Canada,CA
363084,Todd Mendoza,Male,1975-04-20 00:00:00,Calgary,Alberta,AB,Canada,CA
363435,Charles Smith,Male,1999-06-19 00:00:00,Unionville,Ontario,ON,Canada,CA
363879,Phyllis McCollough,Female,1984-03-09 00:00:00,St Catharines,Ontario,ON,Canada,CA
363898,Hassan Turner,Male,1956-08-09 00:00:00,Etobicoke,Ontario,ON,Canada,CA
364298,Michael Dougherty,Male,1964-09-08 00:00:00,Likely,British Columbia,BC,Canada,CA
365057,Brent Fulton,Male,1992-03-15 00:00:00,Celista,British Columbia,BC,Canada,CA
365247,Robin Barger,Female,1991-05-20 00:00:00,North Bay,Ontario,ON,Canada,CA
365353,Larry Looney,Male,1958-04-17 00:00:00,Kitchener,Ontario,ON,Canada,CA
365857,Edward Highland,Male,1944-01-31 00:00:00,Archerwill,Saskatchewan,SK,Canada,CA
365906,Wilma Judy,Female,1964-08-30 00:00:00,Windsor,Ontario,ON,Canada,CA
366774,Jacob Scott,Male,1968-09-29 00:00:00,Calgary,Alberta,AB,Canada,CA
366870,Don Lavoie,Male,1952-01-20 00:00:00,Nanaimo,British Columbia,BC,Canada,CA
367172,Benjamin Albers,Male,1998-11-22 00:00:00,Rosalind,Alberta,AB,Canada,CA
367425,Ann Blake,Female,1956-04-12 00:00:00,Toronto,Ontario,ON,Canada,CA
367753,Scott Fennell,Male,1958-02-01 00:00:00,Montreal,Quebec,QC,Canada,CA
367977,Claude Cavender,Male,1986-01-19 00:00:00,Edmonton,Alberta,AB,Canada,CA
367986,Eugene Lunsford,Male,1943-01-05 00:00:00,Windsor,Ontario,ON,Canada,CA
368181,Ada Smith,Female,1992-07-03 00:00:00,Toronto,Ontario,ON,Canada,CA
368277,Michael Bradley,Male,1936-07-31 00:00:00,Vancouver,British Columbia,BC,Canada,CA
368611,Wayne Gage,Male,1995-09-18 00:00:00,Burlington,Ontario,ON,Canada,CA
368956,Christopher Sullivan,Male,1936-11-24 00:00:00,Ferland,Quebec,QC,Canada,CA
368977,Stacy Holmes,Female,1972-10-19 00:00:00,Wells,British Columbia,BC,Canada,CA
369456,Patricia Hancock,Female,1976-10-26 00:00:00,Montreal,Quebec,QC,Canada,CA
369744,Blanca Anderson,Female,1947-08-18 00:00:00,Toronto,Ontario,ON,Canada,CA
369870,Richard Moore,Male,1976-10-13 00:00:00,Vancouver,British Columbia,BC,Canada,CA
370554,Kenneth Griffith,Male,1953-03-18 00:00:00,Macamic,Quebec,QC,Canada,CA
370566,Walter Lennon,Male,1935-10-04 00:00:00,Toronto,Ontario,ON,Canada,CA
371261,Ruth Hudson,Female,1989-08-20 00:00:00,Timmins,Ontario,ON,Canada,CA
371449,Sarah Mills,Female,1946-05-22 00:00:00,Quebec,Quebec,QC,Canada,CA
372075,Robert Gulley,Male,1954-11-15 00:00:00,Unionville,Ontario,ON,Canada,CA
372160,Jon Carlson,Male,1946-03-16 00:00:00,Saskatoon,Saskatchewan,SK,Canada,CA
372163,Elaine Hilton,Female,1966-03-11 00:00:00,Keene,Ontario,ON,Canada,CA
372186,Joe Withers,Male,1956-09-21 00:00:00,Craik,Saskatchewan,SK,Canada,CA
372262,Patricia Avelar,Female,1999-12-25 00:00:00,Kitchener,Ontario,ON,Canada,CA
372379,Edward Murray,Male,1958-05-23 00:00:00,PARIS,Ontario,ON,Canada,CA
372403,Mary Ferguson,Female,1990-04-11 00:00:00,St Catharines,Ontario,ON,Canada,CA
372504,Jerry Peterson,Male,1983-10-08 00:00:00,Unionville,Ontario,ON,Canada,CA
372706,Jeff Smart,Male,1990-09-12 00:00:00,Vancouver,British Columbia,BC,Canada,CA
373676,Mary Hargrove,Female,1989-11-26 00:00:00,Archerwill,Saskatchewan,SK,Canada,CA
373822,Kim Braun,Female,1956-05-16 00:00:00,St Laurent,Quebec,QC,Canada,CA
373872,Mandy Self,Female,1978-04-12 00:00:00,London,Ontario,ON,Canada,CA
374075,Ralph Tanaka,Male,1952-06-10 00:00:00,London,Ontario,ON,Canada,CA
374581,Peggy Jimenez,Female,1978-11-03 00:00:00,Calgary,Alberta,AB,Canada,CA
374695,Geri Harrison,Female,1974-05-28 00:00:00,Cudworth,Saskatchewan,SK,Canada,CA
375484,Sabrina Martin,Female,1947-03-09 00:00:00,Black Point,British Columbia,BC,Canada,CA
376037,Donna Holbrook,Female,1969-11-04 00:00:00,Lambeth,Ontario,ON,Canada,CA
376399,Aaron Willoughby,Male,1956-10-23 00:00:00,Toronto,Ontario,ON,Canada,CA
376708,Alan Pruitt,Male,1997-05-02 00:00:00,Buckingham,Quebec,QC,Canada,CA
376862,Christina Conger,Female,1959-12-03 00:00:00,Toronto,Ontario,ON,Canada,CA
376974,Lori Rhodes,Female,1995-01-09 00:00:00,Calgary,Alberta,AB,Canada,CA
377415,Linda French,Female,1944-12-04 00:00:00,Midland,Ontario,ON,Canada,CA
377802,John Craig,Male,1987-10-29 00:00:00,Chief Lake,British Columbia,BC,Canada,CA
378302,Randy Ford,Male,1943-04-17 00:00:00,Ajax Pickering,Ontario,ON,Canada,CA
378314,Kevin Bush,Male,1998-02-01 00:00:00,Calgary,Alberta,AB,Canada,CA
379115,Rebecca Music,Female,1943-02-17 00:00:00,Toronto,Ontario,ON,Canada,CA
379265,Ramona Mills,Female,1967-07-15 00:00:00,Sorel,Quebec,QC,Canada,CA
379310,Amanda Powell,Female,1952-05-31 00:00:00,Victoria,British Columbia,BC,Canada,CA
379882,Benny McIntyre,Male,1949-05-31 00:00:00,Unionville,Ontario,ON,Canada,CA
380442,Stuart Grimes,Male,1955-01-18 00:00:00,Joutel,Quebec,QC,Canada,CA
380462,Doris Orr,Female,1974-05-06 00:00:00,Coe Hill,Ontario,ON,Canada,CA
380493,Norma Wills,Female,1940-08-27 00:00:00,Coutts,Alberta,AB,Canada,CA
380710,Karen Lee,Female,1993-06-23 00:00:00,Montreal,Quebec,QC,Canada,CA
381230,William Brown,Male,1939-10-24 00:00:00,Prince Albert,Saskatchewan,SK,Canada,CA
381255,Vikki Heskett,Female,2000-02-10 00:00:00,Sault Ste Marie,Ontario,ON,Canada,CA
382314,Frank Mata,Male,1973-03-08 00:00:00,Edmonton,Alberta,AB,Canada,CA
382460,Mary Tatom,Female,1935-09-06 00:00:00,Toronto,Ontario,ON,Canada,CA
382729,Rosalie Davis,Female,1962-01-02 00:00:00,Merritt,British Columbia,BC,Canada,CA
382956,Laurie Jones,Female,1937-01-28 00:00:00,Edmonton,Alberta,AB,Canada,CA
383099,David Branson,Male,1949-06-06 00:00:00,Toronto,Ontario,ON,Canada,CA
383357,Simon Brumley,Male,1942-01-20 00:00:00,Montreal,Quebec,QC,Canada,CA
383394,Carol Wages,Female,1976-08-29 00:00:00,Abbotsford,British Columbia,BC,Canada,CA
383661,Ervin Turner,Male,1992-02-16 00:00:00,Surrey,British Columbia,BC,Canada,CA
384389,Delores Young,Female,1951-12-28 00:00:00,Ajax,Ontario,ON,Canada,CA
384492,James Jansson,Male,1950-06-18 00:00:00,London,Ontario,ON,Canada,CA
384687,Shannon Worthy,Female,1996-08-29 00:00:00,London,Ontario,ON,Canada,CA
384896,Douglas Lopez,Male,1959-10-22 00:00:00,Winnipeg,Manitoba,MB,Canada,CA
385341,Zachery Brown,Male,2001-12-09 00:00:00,Innisfree,Alberta,AB,Canada,CA
385452,Edna Cash,Female,1939-07-08 00:00:00,Newmarket,Ontario,ON,Canada,CA
386653,Diane Trout,Female,1965-11-30 00:00:00,Goulais,Ontario,ON,Canada,CA
387016,Joyce Schneider,Female,1982-07-27 00:00:00,Ottawa,Ontario,ON,Canada,CA
387136,Peter Dunbar,Male,1999-02-02 00:00:00,Parksville,British Columbia,BC,Canada,CA
387165,Kevin Anderson,Male,1998-06-07 00:00:00,Toronto,Ontario,ON,Canada,CA
388173,Matthew Boyd,Male,1991-09-17 00:00:00,Toronto,Ontario,ON,Canada,CA
388230,Julia Hobbs,Female,1949-01-30 00:00:00,Red Deer,Alberta,AB,Canada,CA
389462,Mary Korman,Female,1993-07-01 00:00:00,Trois Rivieres,Quebec,QC,Canada,CA
389863,Raul Stapleton,Male,1970-10-23 00:00:00,Battleford,Saskatchewan,SK,Canada,CA
391620,Sharon Novotny,Female,1950-10-07 00:00:00,Ucluelet,British Columbia,BC,Canada,CA
391733,David Johnson,Male,2000-04-12 00:00:00,Grande Prairie,Alberta,AB,Canada,CA
392207,Shenita Andrews,Female,1956-12-04 00:00:00,Montreal,Quebec,QC,Canada,CA
392326,Trinidad Bramlett,Male,1960-07-21 00:00:00,Hull,Quebec,QC,Canada,CA
392407,Susan Bills,Female,1995-01-23 00:00:00,Calgary,Alberta,AB,Canada,CA
392942,Mario Grant,Male,1964-08-27 00:00:00,Roseneath,Ontario,ON,Canada,CA
393126,Lisa Trowbridge,Female,1971-12-21 00:00:00,Belleville,Ontario,ON,Canada,CA
393362,Mark Scott,Male,1959-02-09 00:00:00,Norwich,Ontario,ON,Canada,CA
393368,Anthony Cartwright,Male,1999-12-24 00:00:00,Saskatoon,Saskatchewan,SK,Canada,CA
395073,Michael Vandermark,Male,1983-01-03 00:00:00,Toronto,Ontario,ON,Canada,CA
395210,Kendra Espinosa,Female,1975-07-03 00:00:00,New Westminster,British Columbia,BC,Canada,CA
395280,Chris Duley,Female,1960-04-24 00:00:00,Hespeler,Ontario,ON,Canada,CA
395449,Helen Childs,Female,1978-03-05 00:00:00,Angliers,Quebec,QC,Canada,CA
395621,Jacquelyn Miller,Female,1994-04-12 00:00:00,Wellesley,Ontario,ON,Canada,CA
396275,Rick Anderson,Male,1977-09-20 00:00:00,Sarnia,Ontario,ON,Canada,CA
396507,Thomas Bennett,Male,1962-02-14 00:00:00,Atlin,British Columbia,BC,Canada,CA
396730,Santina Kelly,Female,1979-05-13 00:00:00,Gabriola Island,British Columbia,BC,Canada,CA
396806,Alisha Hyde,Female,1983-03-24 00:00:00,Ottawa,Ontario,ON,Canada,CA
397528,Beverly Patterson,Female,1951-01-09 00:00:00,Kanata,Ontario,ON,Canada,CA
398100,Daniel Bray,Male,1944-02-24 00:00:00,Montreal,Quebec,QC,Canada,CA
399001,Troy Johnson,Male,1981-12-29 00:00:00,Kamloops,British Columbia,BC,Canada,CA
399087,Holly Henslee,Female,1967-08-17 00:00:00,Seven Persons,Alberta,AB,Canada,CA
399236,Francis Mendoza,Male,1992-03-30 00:00:00,Smith,Alberta,AB,Canada,CA
399352,Andrew Hemphill,Male,1984-06-07 00:00:00,Bonaventure,Quebec,QC,Canada,CA
399453,Rae Killgore,Female,1939-04-10 00:00:00,Sunderland,Ontario,ON,Canada,CA
400031,Marie Werfel,Female,1992-02-11 00:00:00,Mannweiler-Cölln,Rheinland-Pfalz,RP,Germany,DE
400314,Leah Becker,Female,1936-04-27 00:00:00,Kappelrodeck,Baden-Württemberg,BW,Germany,DE
400500,Torsten Schwartz,Male,1952-08-09 00:00:00,Würselen,Nordrhein-Westfalen,NW,Germany,DE
400665,Kevin Ebersbach,Male,1951-10-20 00:00:00,Waren,Mecklenburg-Vorpommern,MV,Germany,DE
400690,Max Sanger,Male,1977-12-20 00:00:00,Bad Kissingen,Freistaat Bayern,BY,Germany,DE
401064,Karin Jung,Female,1974-01-17 00:00:00,Schwaig,Freistaat Bayern,BY,Germany,DE
401492,Max Weissmuller,Male,1975-01-17 00:00:00,Mastershausen,Rheinland-Pfalz,RP,Germany,DE
402611,Karolin Nagel,Female,1970-08-14 00:00:00,Rivenich,Rheinland-Pfalz,RP,Germany,DE
402852,Niklas Lang,Male,1986-07-30 00:00:00,Halle,Sachsen-Anhalt,ST,Germany,DE
403301,Lucas Strauss,Male,1937-10-02 00:00:00,Solingen Solingen-Mitte,Nordrhein-Westfalen,NW,Germany,DE
403309,Dirk Loewe,Male,1972-10-24 00:00:00,Senftenberg,Brandenburg,BB,Germany,DE
403639,Florian Ziegler,Male,1955-06-21 00:00:00,Kerschenbach,Rheinland-Pfalz,RP,Germany,DE
404189,Martin Lang,Male,1954-05-13 00:00:00,Hallstadt,Freistaat Bayern,BY,Germany,DE
404320,Niklas Kaufmann,Male,1978-06-16 00:00:00,Rottach-Egern,Freistaat Bayern,BY,Germany,DE
404431,Juliane Fiedler,Female,1936-07-10 00:00:00,Berlin Zehlendorf,Berlin,BE,Germany,DE
404732,Silke Baumgartner,Female,1982-05-06 00:00:00,Rehbach,Rheinland-Pfalz,RP,Germany,DE
404757,Marko Gersten,Male,1945-06-21 00:00:00,Lauter,Freistaat Bayern,BY,Germany,DE
404804,Yvonne Schäfer,Female,1970-06-23 00:00:00,Zerbst,Sachsen-Anhalt,ST,Germany,DE
405444,Julia Beike,Female,1952-07-16 00:00:00,Ueckermünde,Mecklenburg-Vorpommern,MV,Germany,DE
405808,Jens Naumann,Male,1984-08-14 00:00:00,Treuenbrietzen,Brandenburg,BB,Germany,DE
405983,Florian Frankfurter,Male,1972-04-15 00:00:00,Nürnberg,Freistaat Bayern,BY,Germany,DE
406180,Peter Brandt,Male,1950-07-11 00:00:00,Grainau,Freistaat Bayern,BY,Germany,DE
406489,Antje Reinhardt,Female,1995-09-15 00:00:00,Mertesdorf,Rheinland-Pfalz,RP,Germany,DE
406988,Anne Drechsler,Female,1955-03-30 00:00:00,Arnstein,Freistaat Bayern,BY,Germany,DE
407561,Andreas Cole,Male,1950-05-27 00:00:00,Alheim,Hessen,HE,Germany,DE
408295,Niklas Krause,Male,1964-01-14 00:00:00,Hillesheim,Rheinland-Pfalz,RP,Germany,DE
408628,René Becker,Male,1969-07-14 00:00:00,Herford Innenstadt,Nordrhein-Westfalen,NW,Germany,DE
408819,Max Gloeckner,Male,1955-03-10 00:00:00,Laboe,Schleswig-Holstein,SH,Germany,DE
409668,Felix Ritter,Male,1940-12-23 00:00:00,Eldingen,Niedersachsen,NI,Germany,DE
409729,Tom Gerber,Male,1974-05-25 00:00:00,Mintraching,Freistaat Bayern,BY,Germany,DE
410091,Stephanie Engel,Female,1992-04-14 00:00:00,Garching,Freistaat Bayern,BY,Germany,DE
410169,Manuela Gottlieb,Female,1941-01-10 00:00:00,Rehau,Freistaat Bayern,BY,Germany,DE
410712,Franziska Meister,Female,1986-08-01 00:00:00,Korweiler,Rheinland-Pfalz,RP,Germany,DE
410900,Sophie Austerlitz,Female,1980-10-23 00:00:00,Volkach,Freistaat Bayern,BY,Germany,DE
411059,Kerstin Gersten,Female,1982-08-30 00:00:00,Lübz,Mecklenburg-Vorpommern,MV,Germany,DE
411493,Michelle Neumann,Female,1971-09-05 00:00:00,Döbeln,Freistaat Sachsen,SN,Germany,DE
411628,Monika Drescher,Female,1976-03-06 00:00:00,Söchtenau,Freistaat Bayern,BY,Germany,DE
411636,Ulrich Drechsler,Male,2000-10-29 00:00:00,Trier Trier-West-Pallien,Rheinland-Pfalz,RP,Germany,DE
411768,Tobias Engel,Male,2000-08-27 00:00:00,Magdeburg,Sachsen-Anhalt,ST,Germany,DE
411778,Anna Schröder,Female,1949-04-01 00:00:00,Köln Chorweiler,Nordrhein-Westfalen,NW,Germany,DE
411821,Brigitte Rothschild,Female,1984-01-03 00:00:00,Mittenwald,Freistaat Bayern,BY,Germany,DE
412025,Jessica Braun,Female,1968-10-28 00:00:00,Lütjensee,Schleswig-Holstein,SH,Germany,DE
412829,Susanne Beckenbauer,Female,1998-06-14 00:00:00,Mengerskirchen,Hessen,HE,Germany,DE
412899,Birgit Sommer,Female,1990-07-10 00:00:00,Christianslust,Schleswig-Holstein,SH,Germany,DE
413445,Marie Schweitzer,Female,1985-05-25 00:00:00,Kitzingen,Freistaat Bayern,BY,Germany,DE
413553,Janina Kappel,Female,1971-09-10 00:00:00,München,Freistaat Bayern,BY,Germany,DE
414031,Christian Shuster,Male,1999-04-14 00:00:00,München,Freistaat Bayern,BY,Germany,DE
414166,Sophia Kastner,Female,1947-09-28 00:00:00,Grafing,Freistaat Bayern,BY,Germany,DE
414423,Johanna Pabst,Female,1979-04-15 00:00:00,Sensweiler,Rheinland-Pfalz,RP,Germany,DE
414863,Dennis Eberhart,Male,1953-02-16 00:00:00,Itzgrund,Freistaat Bayern,BY,Germany,DE
414909,Laura Osterhagen,Female,1986-05-04 00:00:00,München,Freistaat Bayern,BY,Germany,DE
415022,Dirk Goldschmidt,Male,1935-12-08 00:00:00,Seefeld,Freistaat Bayern,BY,Germany,DE
415147,Matthias Keller,Male,1979-05-04 00:00:00,Apolda,Freistaat Thüringen,TH,Germany,DE
415246,Mathias Nussbaum,Male,1945-10-22 00:00:00,Plein,Rheinland-Pfalz,RP,Germany,DE
415546,Lea Baer,Female,1993-09-30 00:00:00,Halle,Sachsen-Anhalt,ST,Germany,DE
415859,Sara Furst,Female,1966-10-05 00:00:00,Mülheim an der Ruhr,Nordrhein-Westfalen,NW,Germany,DE
416463,Laura Bürger,Female,1949-07-03 00:00:00,Kuddewörde,Schleswig-Holstein,SH,Germany,DE
416518,Annett Freitag,Female,1946-10-10 00:00:00,Nattheim,Baden-Württemberg,BW,Germany,DE
416834,Paul Jung,Male,1989-01-25 00:00:00,Schwarzenborn,Hessen,HE,Germany,DE
417129,Thorsten Wagner,Male,1948-01-24 00:00:00,Amtzell,Baden-Württemberg,BW,Germany,DE
417275,Stefan Vogler,Male,1977-08-25 00:00:00,Berlin Britz,Berlin,BE,Germany,DE
417285,Lea Feierabend,Female,1972-02-11 00:00:00,Erlenbach,Freistaat Bayern,BY,Germany,DE
417606,Michael Engel,Male,1974-11-19 00:00:00,Zeiskam,Rheinland-Pfalz,RP,Germany,DE
417904,Leah Schultz,Female,1954-07-18 00:00:00,Kempten,Freistaat Bayern,BY,Germany,DE
419191,Tim Möller,Male,1964-09-27 00:00:00,Rathenow,Brandenburg,BB,Germany,DE
419534,Kristian Abt,Male,1953-05-31 00:00:00,Hergenfeld,Rheinland-Pfalz,RP,Germany,DE
420003,Diana Austerlitz,Female,1958-12-02 00:00:00,Schneizlreuth,Freistaat Bayern,BY,Germany,DE
420140,Michael Pfaff,Male,1994-01-15 00:00:00,Schneizlreuth,Freistaat Bayern,BY,Germany,DE
421034,Alexander Baumgaertner,Male,1993-07-30 00:00:00,Viersen Rahser,Nordrhein-Westfalen,NW,Germany,DE
421207,Vanessa Wurfel,Female,1955-06-13 00:00:00,Wartmannsroth,Freistaat Bayern,BY,Germany,DE
421274,Marco Ackerman,Male,1977-01-31 00:00:00,Neuerkirch,Rheinland-Pfalz,RP,Germany,DE
421673,Katrin Friedmann,Female,1979-01-04 00:00:00,München,Freistaat Bayern,BY,Germany,DE
421892,Stephanie Krüger,Female,1968-02-06 00:00:00,Großenwiehe,Schleswig-Holstein,SH,Germany,DE
422521,Marko Huber,Male,1953-09-19 00:00:00,Nahe,Schleswig-Holstein,SH,Germany,DE
422548,Jessica Adler,Female,1968-07-06 00:00:00,Crivitz,Mecklenburg-Vorpommern,MV,Germany,DE
423166,Petra Beckenbauer,Female,1939-02-06 00:00:00,Königsbrunn,Freistaat Bayern,BY,Germany,DE
423308,Tanja Blau,Female,1962-10-08 00:00:00,Wielen,Niedersachsen,NI,Germany,DE
